ID,Designation,Object classes,Description,Category,Field type,Unit group,Index,R/O,API define
20094,Insert from macro as unplaced,Function,"For functions saved in macros. If this property is assigned to a function, the function is not placed in the schematic when the macro is placed. The function is then only available as an unplaced function in the project.",Settings,Boolean (True / False),Not defined,No,No,FUNC_INSERTNOTPLACED
20187,PLC diagram form,Function,This allows PLC cards (the PLC boxes) to each be assigned a separate report (a PLC diagram). The form set for the main function is only taken into account when generating reports.,Settings,Monolingual text,Not defined,No,No,FUNC_PLCDIAGRAM_FORM
20198,Cross-reference display: Max. number of cross-references,Function,"Specifies the maximum number of cross-references that can be shown for a function or interruption point. The value ""0"" does not relate to any limitation of the cross-reference display.",Settings,Integer,Not defined,No,No,FUNC_MAXCROSSREFERENCEBLOCKCOUNT
20223,Distributed terminal index,Function,"Distributed terminals are usually identified clearly via the terminal designation. But if you want to use identical designations for several distributed terminals (e.g., because terminals within a signal are to have the same terminal designation), then the distributed terminals must also have the same terminal designation. In this case, the distributed terminals are differentiated via the distributed terminal index. Distributed terminals with the same distributed terminal index are recognized as belonging together. The value of this property can be entered manually, or be assigned automatically during the optimization of the distributed terminals.",Settings,Monolingual text,Not defined,No,No,FUNC_DISTRIBUTED_TERMINALINDEX
20229,Do not use main terminals,Function,"If this property is enabled for a terminal strip definition, the main terminals are handled in the same way as ""normal"" terminals. In this case, the terminal strip is not split into independent areas and is only defined via the terminal strip definition.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_STRIP_DONT_USE_MAINTERMINAL
20230,Terminal category,Function,"This property can be used to characterize a terminal precisely. The property is available in terminal reports, where it can be used to output terminal graphics. The following values are possible:",Settings,Integer,Not defined,No,No,FUNC_TERMINAL_FUNCTION
20231,Terminal with LED,Function,"Shows that the terminal has an LED. This property is available in terminal reports, where it can be used to output terminal graphics.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_HAS_LED
20232,Terminal opened,Function,"Indicates whether the terminal is opened. If the property is activated, the connection between the internal and external sides of the terminal is separated, i.e., the potential transfer within the terminal is interrupted. This property is available in terminal reports, where it can be used to output terminal graphics. You can show the state of an isolating terminal in this way, for example.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_IS_OPEN
20234,Form for wiring diagram,Function,"Allows for a separate form for wiring diagrams to be stated at the main function of a device. Wiring diagrams consist of several connection diagrams and are used to output information about connected conductors and targets. (Additional information can be obtained in the help system in the section ""Generating wiring diagrams"".)",Settings,Monolingual text,Not defined,No,No,FUNC_FORM_CONNECTIONDIAGRAM
20283,Terminal with plug-in adapter,Function,"Shows that the terminal has a plug-in adapter. This property is available in terminal reports, where it can be used to output terminal graphics.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_HAS_PLUGADAPTER
20290,Terminal strips: Allow same designations within multi-level terminals,Function,"This property is used to specify whether a terminal designation within multi-level terminal may occur several times. In other words, several levels may have the same terminal designation. If the property is deactivated, the terminal designation must be unique for each level.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_STRIP_ALLOW_SAME_NAME_IN_MULTILEVEL
20291,Switching jumper (internal),Function,Shows the state of the switching jumper on the internal side of the terminal:,Settings,Integer,Not defined,No,No,FUNC_TERMINAL_SWITCHABLE_JUMPER_INTERN
20292,Switching jumper (external),Function,Shows the state of the switching jumper on the external side of the terminal:,Settings,Integer,Not defined,No,No,FUNC_TERMINAL_SWITCHABLE_JUMPER_EXTERN
20293,Switching lock,Function,"Indicates whether the terminal is locked and cannot be switched. You can show the state of an isolating terminal in this way, for example.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_SWITCH_LOCK
20314,Cross-reference display: Auxiliary function as main function,Function,"If this property is activated at an auxiliary function, it will behave, in terms of the cross-reference display, like a main function, and the main function of the same device will automatically behave like an auxiliary function. If a contact image is displayed at the main function, it is not carried over to the auxiliary function, but remains at the main function.",Settings,Boolean (True / False),Not defined,No,No,FUNC_CROSSREFERENCEMAINFUNCTION
20331,Continuous connection between the connection points,Function,Specifies at a connection splicer the connection points between which a continuous connection can run. Possible values are:,Settings,Integer,Not defined,No,No,FUNC_DISTRIBUTOR_CONNECTED_CONNPOINTS
20365,Labeling type,Function,"Through this property terminals can be differentiated for the manufacturing data export, for example for differently sized labels.",Settings,Monolingual text,Not defined,No,No,FUNC_TERMINAL_LABELTYPE
20367,Terminal: Device position,Function,The device position specifies the position of the terminal device to which the terminal belongs within the terminal strip. All the terminals of a terminal device have the same device position. The sort code also specifies the order of the terminals within a terminal device.,Settings,Monolingual text,Not defined,No,No,FUNC_TERMINALDEVICEPOSITION
20430,Prevent numbering with PLC data,Function,Prevents numbering with PLC data from this PLC connection point.,Settings,Boolean (True / False),Not defined,No,No,FUNC_PLCPREVENT_NUMERATION
20440,Enclosure legend form,Function,Form that is used to generate an enclosure legend for the mounting panel.,Settings,Monolingual text,Not defined,No,No,FUNC_MOUNTINGPLATE_CAPTIONFORM
20441,Suppress generation of the enclosure legend,Function,"Suppresses the generation of an enclosure legend for the model view. The model view is also not taken into consideration during the output of the labeling for the report type ""Enclosure legend"".",Settings,Boolean (True / False),Not defined,No,No,FUNC_MOUNTINGPLATE_FORMEVALUATION
20442,Disable resizing,Function,Blocks the possibility of resizing the box.,Settings,Boolean (True / False),Not defined,No,No,FUNC_BOXFUNCTION_FIXEDSIZE
20476,Manage unplaced auxiliary functions at the main function,Function,"If this property is activated at a main function, the assigned, unplaced auxiliary functions are managed together with the main function. This means that when the main function is copied and pasted, the unplaced auxiliary functions are also copied and pasted and automatically renamed - analog to the behavior at function templates. If the main function is deleted, the assigned unplaced auxiliary functions are also deleted.",Settings,Boolean (True / False),Not defined,No,No,FUNC_MANAGE_FUNCTIONS
20621,Use connected devices as source and target,Function,"If this property is activated, pins are skipped when determining the source and target of the cable or shield and instead the devices connected to the cable / shield are displayed as the source and target. This property only affects the display in the editing dialogs for cables, terminals, and plugs and the display in the reports. The cables and connections themselves are not changed. If the property is deactivated, the pins are output as the source and target of the cable or shield.",Settings,Boolean (True / False),Not defined,No,No,FUNC_CABLE_PREFABRICATED
20806,Terminal / plug diagram form,Function,Name of the terminal or plug diagram form to be used for reporting the terminal strip or plug.,Settings,Monolingual text,Not defined,No,No,FUNC_TERMINAL_FORM
20808,Saddle jumper option,Function,Indicates the saddle jumper option:,Settings,Integer,Not defined,No,No,FUNC_TERMINAL_JUMPERBAR
20809,Sort code (terminal / pin),Function,Specifies the order of the pins at plugs.,Settings,Monolingual text,Not defined,No,No,FUNC_TERMINALSORTCODE
20810,Sorting (graphical),Function,Specifies that the terminal next to the terminal on the left or above should be sorted in (depending on the settings for DT acceptance).,Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINALSORTCODE_GRAPHIC
20811,Allow same designations,Function,"This property is used to specify whether a terminal designation within the terminal strip may occur several times. If you place the terminals in several representation types, you should not activate this setting and define each terminal uniquely. Otherwise there may be problems in global editing.",Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_CANHAVESAMENAME
20812,Numbered using PLC data,Function,Shows whether the DT (or the terminal / pin designation) was changed by numbering with PLC data. The property is automatically set when numbering but can also be set manually.,Settings,Boolean (True / False),Not defined,No,No,FUNC_CHANGEDBYPLCNUM
20813,Continue numbering with PLC data beyond this function,Function,"If this property is activated at a function where the end of the numbering has been reached, then functions connected to this function are also numbered.",Settings,Boolean (True / False),Not defined,No,No,FUNC_CONTINUEPLCNUM
20851,No output to terminal / plug diagram,Function,Suppresses the output of the terminal strip definition or plug definition in the terminal or plug diagram.,Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_NODIAGRAM
20852,Terminal / plug connection diagram form,Function,Name of the terminal or pin-connection diagram form to be used for reporting the terminal strip or plug.,Settings,Monolingual text,Not defined,No,No,FUNC_TERMINAL_CONNECTIONDIAGRAM
20853,No output to terminal-connection / pin-connection diagram,Function,Suppresses the output of the terminal strip definition or plug definition in the terminal- or pin-connection diagram.,Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_NOCONNECTIONDIAGRAM
20857,No output to terminal-strip / plug overview,Function,Suppresses the output of the terminal strip definition or plug definition in the terminal strip or plug overview.,Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_NOOVERVIEW
20859,No output to terminal line-up diagram,Function,Suppresses the output of the terminal strip definition in the terminal line-up diagram.,Settings,Boolean (True / False),Not defined,No,No,FUNC_TERMINAL_NOLINEUPDIAGRAM
20906,Part is included in a module,Function,Specifies whether this part is part of a module. A max. of 50 definitions can be defined using the index.,Settings,Boolean (True / False),Not defined,"Yes, 50",No,FUNC_ARTICLE_MODULE_PART
